count,time
1,1575763200
0,1575849600
0,1575936000
0,1576022400
0,1576108800
0,1576195200
0,1576281600
0,1576368000
0,1576454400
0,1576540800
0,1576627200
0,1576713600
0,1576800000
0,1576886400
0,1576972800
0,1577059200
0,1577145600
0,1577232000
0,1577318400
0,1577404800
0,1577491200
0,1577577600
0,1577664000
0,1577750400
0,1577836800
0,1577923200
0,1578009600
0,1578096000
0,1578182400
0,1578268800
0,1578355200
0,1578441600
0,1578528000
0,1578614400
0,1578700800
0,1578787200
0,1578873600
0,1578960000
0,1579046400
0,1579132800
0,1579219200
0,1579305600
0,1579392000
0,1579478400
0,1579564800
0,1579651200
0,1579737600
0,1579824000
0,1579910400
0,1579996800
1,1580083200
0,1580169600
0,1580256000
0,1580342400
0,1580428800
0,1580515200
0,1580601600
0,1580688000
0,1580774400
0,1580860800
0,1580947200
0,1581033600
0,1581120000
0,1581206400
0,1581292800
275,1581379200
633,1581465600
829,1581552000
829,1581638400
760,1581724800
776,1581811200
900,1581897600
1052,1581984000
805,1582070400
909,1582156800
1120,1582243200
1201,1582329600
1400,1582416000
2078,1582502400
2472,1582588800
3188,1582675200
4266,1582761600
4984,1582848000
4938,1582934400
4747,1583020800
5853,1583107200
6456,1583193600
6675,1583280000
7434,1583366400
8188,1583452800
8077,1583539200
8340,1583625600
10814,1583712000
14313,1583798400
17535,1583884800
27258,1583971200
29330,1584057600
24023,1584144000
24570,1584230400
29053,1584316800
30053,1584403200
33481,1584489600
33261,1584576000
32570,1584662400
29961,1584748800
29535,1584835200
32510,1584921600
34109,1585008000
34251,1585094400
34765,1585180800
35726,1585267200
31234,1585353600
31199,1585440000
33744,1585526400
33453,1585612800
32930,1585699200
34359,1585785600
33885,1585872000
30035,1585958400
29519,1586044800
34972,1586131200
33152,1586217600
32372,1586304000
31953,1586390400
28320,1586476800
25854,1586563200
24784,1586649600
27972,1586736000
28266,1586822400
30613,1586908800
29968,1586995200
28906,1587081600
26718,1587168000
27409,1587254400
28700,1587340800
30009,1587427200
31810,1587513600
30178,1587600000
29746,1587686400
24243,1587772800
24132,1587859200
27652,1587945600
28857,1588032000
28545,1588118400
28869,1588204800
26735,1588291200
22435,1588377600
23554,1588464000
26785,1588550400
27247,1588636800
27411,1588723200
27505,1588809600
25842,1588896000
23925,1588982400
23724,1589068800
26337,1589155200
28144,1589241600
28677,1589328000
29683,1589414400
28444,1589500800
23223,1589587200
23347,1589673600
28211,1589760000
27655,1589846400
25954,1589932800
27456,1590019200
25810,1590105600
22385,1590192000
24120,1590278400
24647,1590364800
26650,1590451200
25476,1590537600
25969,1590624000
23307,1590710400
19870,1590796800
23195,1590883200
26108,1590969600
24672,1591056000
26348,1591142400
26984,1591228800
25615,1591315200
20826,1591401600
21099,1591488000
24571,1591574400
22861,1591660800
23235,1591747200
22845,1591833600
22688,1591920000
20309,1592006400
19291,1592092800
23267,1592179200
25450,1592265600
25403,1592352000
24155,1592438400
24706,1592524800
23221,1592611200
22848,1592697600
24898,1592784000
26689,1592870400
28425,1592956800
29604,1593043200
32016,1593129600
27350,1593216000
26193,1593302400
28555,1593388800
29565,1593475200
30097,1593561600
32383,1593648000
29717,1593734400
25311,1593820800
24702,1593907200
31599,1593993600
34397,1594080000
36862,1594166400
33533,1594252800
34521,1594339200
30220,1594425600
31482,1594512000
36390,1594598400
38446,1594684800
37552,1594771200
36903,1594857600
35792,1594944000
27692,1595030400
28945,1595116800
33137,1595203200
32544,1595289600
32424,1595376000
31557,1595462400
33704,1595548800
26812,1595635200
26351,1595721600
33577,1595808000
36710,1595894400
35624,1595980800
39169,1596067200
35828,1596153600
28784,1596240000
29314,1596326400
33112,1596412800
35260,1596499200
31997,1596585600
32938,1596672000
30811,1596758400
26788,1596844800
26636,1596931200
31170,1597017600
33263,1597104000
31535,1597190400
32057,1597276800
30196,1597363200
25478,1597449600
26097,1597536000
28796,1597622400
29496,1597708800
28531,1597795200
28938,1597881600
28109,1597968000
23732,1598054400
24059,1598140800
28979,1598227200
28760,1598313600
28554,1598400000
27884,1598486400
27728,1598572800
23368,1598659200
24984,1598745600
26626,1598832000
29555,1598918400
33328,1599004800
31341,1599091200
27271,1599177600
22210,1599264000
23581,1599350400
23851,1599436800
27801,1599523200
29392,1599609600
30913,1599696000
29123,1599782400
25287,1599868800
24700,1599955200
27949,1600041600
27986,1600128000
29497,1600214400
18331,1600300800
27216,1600387200
22133,1600473600
22390,1600560000
11457,1600646400
10551,1600732800
29003,1600819200
23569,1600905600
17441,1600992000
22447,1601078400
23317,1601164800
24607,1601251200
28552,1601337600
28290,1601424000
27641,1601510400
56848,1601596800
17115,1601683200
